,index,order_id,cust_id,gender,age,date,status,retail_supplier,sku,category,size,qty,currency,amount,ship-city,ship-state,ship-postal-code,ship-country,b2b
10993,10994,406-1231350-4271536,1231350,M,76,2022-05-12,Delivered,Amazon,SET402-KR-NP-XXL,set,XXL,1,INR,958,PUNE,MAHARASHTRA,411001,IN,False
10994,10995,402-1387386-4408363,1387386,W,45,2022-05-12,Returned,Flipkart,JNE3797-KR-XS,western dress,XS,1,INR,735,GAYA,BIHAR,823001,IN,False
10995,10996,404-4916302-4771505,4916302,M,33,2022-05-12,Delivered,Myntra,SET345-KR-NP-S,set,S,1,INR,618,Kundapura,KARNATAKA,576201,IN,False
10996,10997,404-4916302-4771505,4916302,W,61,2022-05-12,Delivered,Myntra,SET282-KR-PP-L,set,L,1,INR,1099,LATUR,MAHARASHTRA,413512,IN,False
10997,10998,404-0383314-7065118,383314,W,23,2022-05-12,Returned,Myntra,JNE3797-KR-L,western dress,L,1,INR,735,AHMEDABAD,GUJARAT,380013,IN,False
10998,10999,406-4719094-0891569,4719094,W,21,2022-05-12,Delivered,Amazon,JNE3639-TP-N-XXL,top,XXL,1,INR,518,NEW DELHI,DELHI,110075,IN,False
10999,11000,171-2125297-9360328,2125297,W,44,2022-05-12,Delivered,Ajio,JNE3722-KR-M,kurta,M,1,INR,280,HUBBALLI,KARNATAKA,580021,IN,False
11000,11001,402-0579844-9601948,579844,W,18,2022-05-12,Cancelled,Amazon,JNE3484-KR-M,kurta,M,1,INR,301,HYDERABAD,TELANGANA,500043,IN,False
11001,11002,407-1899169-5729152,1899169,W,27,2022-05-12,Delivered,Flipkart,SET393-KR-NP-S,set,S,1,INR,969,LUCKNOW,UTTAR PRADESH,226003,IN,False
11002,11003,403-6481981-5906732,6481981,W,42,2022-05-12,Delivered,Myntra,J0010-LCD-M,set,M,1,INR,999,ERNAKULAM,KERALA,682018,IN,False
11003,11004,408-5310777-8334740,5310777,M,26,2022-05-12,Delivered,Amazon,SAR007,saree,Free,1,INR,499,RUPNARAYANPUR,WEST BENGAL,713386,IN,False
11004,11005,407-0783660-9361941,783660,W,48,2022-05-12,Delivered,Flipkart,SET351-KR-NP-XS,set,XS,1,INR,599,BENGALURU,KARNATAKA,560010,IN,False
11005,11006,402-6801267-8446707,6801267,M,41,2022-05-12,Delivered,Flipkart,J0285-SKD-L,set,L,1,INR,1523,NEW DELHI,DELHI,110017,IN,False
11006,11007,406-4248789-0275518,4248789,W,19,2022-05-12,Delivered,Myntra,JNE3794-KR-M,kurta,M,1,INR,499,SRINAGAR,JAMMU & KASHMIR,190010,IN,False
11007,11008,171-6201831-3925943,6201831,M,39,2022-05-12,Delivered,Amazon,SET197-KR-NP-L,set,L,1,INR,759,KALYAN,MAHARASHTRA,421204,IN,False
11008,11009,406-6229189-6697906,6229189,W,26,2022-05-12,Delivered,Flipkart,SET393-KR-NP-L,set,L,1,INR,969,GURDASPUR,PUNJAB,145026,IN,False
11009,11010,403-9993231-7131537,9993231,W,39,2022-05-12,Delivered,Flipkart,JNE3291-KR-XXXL,kurta,3XL,1,INR,442,KHARDAHA,WEST BENGAL,700117,IN,False
11010,11011,171-3453290-7127557,3453290,M,38,2022-05-12,Delivered,Flipkart,SET385-KR-NP-S,set,S,1,INR,631,KATHUA,JAMMU & KASHMIR,184101,IN,False
11011,11012,408-5204312-2869913,5204312,W,26,2022-05-12,Delivered,Flipkart,SET345-KR-NP-XL,set,XL,1,INR,603,Ghaziabad,UTTAR PRADESH,201012,IN,False
11012,11013,406-8889612-3197901,8889612,W,48,2022-05-12,Returned,Nalli,JNE3797-KR-XL,western dress,XL,1,INR,735,CUTTACK,ODISHA,753004,IN,False
11013,11014,406-3290624-6325947,3290624,W,30,2022-05-12,Returned,Amazon,J0199-SET-XXXL,set,3XL,1,INR,491,KOTA,RAJASTHAN,324009,IN,False
11014,11015,408-2677427-8617949,2677427,W,43,2022-05-12,Delivered,Flipkart,J0339-DR-XL,western dress,XL,1,INR,1091,Srinagar,JAMMU & KASHMIR,190001,IN,False
11015,11016,408-6306587-6141136,6306587,W,33,2022-05-12,Delivered,Flipkart,SET265-KR-NP-XXL,set,XXL,1,INR,888,BENGALURU,KARNATAKA,560049,IN,False
11016,11017,404-5224429-1546721,5224429,W,27,2022-05-12,Delivered,Flipkart,JNE3291-KR-XXXL,kurta,3XL,1,INR,471,GUWAHATI,ASSAM,781037,IN,False
11017,11018,406-8310272-5133926,8310272,W,29,2022-05-12,Delivered,Nalli,JNE3373-KR-XS,kurta,XS,1,INR,376,COIMBATORE,TAMIL NADU,641017,IN,False
11018,11019,405-9601351-9813931,9601351,W,24,2022-05-12,Delivered,Myntra,JNE3567-KR-XL,kurta,XL,1,INR,399,ALLAHABAD,UTTAR PRADESH,211002,IN,False
11019,11020,405-2863418-3669905,2863418,W,27,2022-05-12,Returned,Flipkart,JNE3797-KR-XL,western dress,XL,1,INR,735,NAVI MUMBAI,MAHARASHTRA,400706,IN,False
11020,11021,403-0072606-4661126,72606,W,41,2022-05-12,Delivered,Others,J0124-TP-M,top,M,1,INR,553,NOIDA,UTTAR PRADESH,201301,IN,False
11021,11022,403-9316120-4322705,9316120,M,54,2022-05-12,Delivered,Flipkart,SET398-KR-PP-XXXL,set,3XL,1,INR,1186,NEYVELI,TAMIL NADU,607801,IN,False
11022,11023,407-8270960-0339513,8270960,W,38,2022-05-12,Delivered,Amazon,J0008-SKD-S,set,S,1,INR,1075,NEW DELHI,DELHI,110044,IN,False
11023,11024,403-1532691-9561114,1532691,M,48,2022-05-12,Returned,Flipkart,J0001-DR-XL,ethnic dress,XL,1,INR,690,CHENNAI,TAMIL NADU,603210,IN,False
11024,11025,402-1321850-0220305,1321850,W,42,2022-05-12,Delivered,Flipkart,JNE3440-KR-N-XS,kurta,XS,1,INR,379,MUMBAI,MAHARASHTRA,400064,IN,False
11025,11026,403-4716863-0201101,4716863,W,37,2022-05-12,Returned,Flipkart,JNE3797-KR-XL,western dress,XL,1,INR,735,MAHRAJGANJ MAHRAJGANJ DISTRICT,UTTAR PRADESH,273303,IN,False
11026,11027,171-9121225-2035509,9121225,W,46,2022-05-12,Delivered,Amazon,JNE3776-KR-M,kurta,M,1,INR,301,DARJEELING,WEST BENGAL,734101,IN,False
11027,11028,408-6084678-5032333,6084678,M,34,2022-05-12,Delivered,Flipkart,SET393-KR-NP-S,set,S,1,INR,1186,HYDERABAD,TELANGANA,500001,IN,False
11028,11029,404-2098843-0919525,2098843,W,68,2022-05-12,Delivered,Amazon,JNE3476-KR-XXL,kurta,XXL,1,INR,399,KALYAN,MAHARASHTRA,400612,IN,False
11029,11030,404-2098843-0919525,2098843,W,35,2022-05-12,Delivered,Myntra,JNE3635-KR-S,kurta,S,1,INR,330,CHENNAI,TAMIL NADU,600036,IN,False
11030,11031,403-7844036-1725918,7844036,W,43,2022-05-12,Returned,Myntra,J0341-DR-XS,western dress,XS,1,INR,744,Bengaluru,KARNATAKA,560097,IN,False
11031,11032,403-7647927-1706704,7647927,W,26,2022-05-12,Returned,Amazon,J0341-DR-XS,western dress,XS,1,INR,832,HYDERABAD,TELANGANA,500081,IN,False
11032,11033,403-2215888-3145146,2215888,M,49,2022-05-12,Delivered,Flipkart,SET183-KR-DH-M,set,M,1,INR,759,ALLAHABAD,UTTAR PRADESH,211004,IN,False
11033,11034,408-7169909-0417962,7169909,W,42,2022-05-12,Returned,Amazon,J0157-DR-M,western dress,M,1,INR,625,THIRUVANANTHAPURAM,KERALA,695001,IN,False
11034,11035,402-9717860-1933169,9717860,W,41,2022-05-12,Delivered,Flipkart,JNE3801-KR-XXL,kurta,XXL,1,INR,725,MUMBAI,MAHARASHTRA,400052,IN,False
11035,11036,402-2613130-5337164,2613130,W,31,2022-05-12,Delivered,Meesho,JNE3735-KR-XXL,kurta,XXL,1,INR,399,CHENNAI,TAMIL NADU,600053,IN,False
11036,11037,404-1655863-8637106,1655863,M,43,2022-05-12,Delivered,Amazon,SET250-KR-SHA-S,set,S,1,INR,648,Visakhapatnam,ANDHRA PRADESH,530017,IN,False
11037,11038,402-1209762-8995522,1209762,W,57,2022-05-12,Delivered,Myntra,J0134-SET-XL,set,XL,1,INR,699,TIRUPATI,ANDHRA PRADESH,517501,IN,False
11038,11039,407-2038602-3755523,2038602,W,26,2022-05-12,Delivered,Meesho,J0344-TP-XL,top,XL,1,INR,550,NEW DELHI,DELHI,110018,IN,False
11039,11040,402-6678870-4426700,6678870,W,76,2022-05-12,Returned,Amazon,JNE3797-KR-L,western dress,L,1,INR,735,HYDERABAD,TELANGANA,500049,IN,False
11040,11041,405-5157218-7300327,5157218,W,18,2022-05-12,Returned,Amazon,JNE3870-DR-M,western dress,M,1,INR,948,NEW DELHI,DELHI,110075,IN,False
11041,11042,405-5157218-7300327,5157218,W,31,2022-05-12,Returned,Amazon,JNE3905-DR-XXXL,western dress,3XL,1,INR,869,AHMEDABAD,GUJARAT,380060,IN,False
11042,11043,405-5157218-7300327,5157218,W,40,2022-05-12,Delivered,Myntra,JNE3878-KR-XL,kurta,XL,1,INR,399,BENGALURU,KARNATAKA,560025,IN,False
11043,11044,405-5157218-7300327,5157218,W,27,2022-05-12,Returned,Flipkart,JNE3798-KR-S,western dress,S,1,INR,771,Warangal,TELANGANA,506003,IN,False
11044,11045,407-2900283-9319502,2900283,M,43,2022-05-12,Delivered,Amazon,J0013-SKD-XXXL,set,3XL,1,INR,1099,CHANDIGARH,Chandigarh,160047,IN,False
11045,11046,407-7728547-2474701,7728547,W,44,2022-05-12,Delivered,Amazon,JNE3697-KR-M,kurta,M,1,INR,486,HYDERABAD,TELANGANA,500045,IN,False
11046,11047,404-4013598-6666739,4013598,W,26,2022-05-12,Delivered,Myntra,J0014-LCD-XS,set,XS,1,INR,1549,NAGPUR,MAHARASHTRA,440015,IN,False
11047,11048,404-2926435-2497916,2926435,W,76,2022-05-12,Delivered,Amazon,SET328-KR-NP-L,set,L,1,INR,627,Unnao,UTTAR PRADESH,209801,IN,False
11048,11049,405-9577567-4483525,9577567,M,21,2022-05-12,Delivered,Amazon,SAR007,saree,Free,1,INR,1068,GAYA,BIHAR,823003,IN,False
11049,11050,171-7136480-6516321,7136480,W,45,2022-05-12,Delivered,Amazon,PJNE2100-KR-N-5XL,kurta,5XL,1,INR,764,HYDERABAD,TELANGANA,500089,IN,False
11050,11051,404-3051183-0775512,3051183,M,22,2022-05-12,Delivered,Amazon,SAR014,saree,Free,1,INR,969,Satna,MADHYA PRADESH,485775,IN,False
11051,11052,403-2876929-8438709,2876929,W,78,2022-05-12,Delivered,Amazon,JNE3784-KR-XS,kurta,XS,1,INR,487,BILASPUR,HIMACHAL PRADESH,174002,IN,False
11052,11053,403-2876929-8438709,2876929,W,72,2022-05-12,Delivered,Amazon,JNE3784-KR-M,kurta,M,1,INR,458,NAGAON,ASSAM,782002,IN,False
11053,11054,408-0009040-6623571,9040,W,55,2022-05-12,Delivered,Amazon,JNE3567-KR-M,kurta,M,1,INR,399,PUNE,MAHARASHTRA,411007,IN,False
11054,11055,406-1758181-0895501,1758181,W,72,2022-05-12,Delivered,Amazon,J0341-DR-M,western dress,M,1,INR,842,HYDERABAD,TELANGANA,500090,IN,False
11055,11056,403-9534786-1850738,9534786,M,65,2022-05-12,Delivered,Myntra,SAR015,saree,Free,1,INR,1163,PORSA,MADHYA PRADESH,476115,IN,False
11056,11057,406-7332045-4531529,7332045,W,24,2022-05-12,Delivered,Myntra,J0353-KR-XL,kurta,XL,1,INR,589,BAREILLY,UTTAR PRADESH,243006,IN,False
11057,11058,402-2317555-4819529,2317555,M,28,2022-05-12,Delivered,Amazon,SAR024,saree,Free,1,INR,759,SAGAR,MADHYA PRADESH,470002,IN,False
11058,11059,408-1798644-2067513,1798644,W,49,2022-05-12,Delivered,Amazon,SET145-KR-NP-L,set,L,1,INR,764,NAVI MUMBAI,MAHARASHTRA,400705,IN,False
11059,11060,171-8346310-6628349,8346310,W,25,2022-05-12,Delivered,Others,JNE2014-KR-178-L,kurta,L,1,INR,353,KOLKATA,WEST BENGAL,700019,IN,False
11060,11061,408-7596104-1465121,7596104,W,19,2022-05-12,Delivered,Myntra,SET252-KR-PP-M,set,M,1,INR,759,Pune,MAHARASHTRA,411046,IN,False
11061,11062,402-6605213-9273146,6605213,W,39,2022-05-12,Delivered,Nalli,J0306-DR-L,western dress,L,1,INR,690,VASAI west,MAHARASHTRA,401201,IN,False
11062,11063,403-7329395-3683569,7329395,W,22,2022-05-12,Returned,Ajio,JNE3636-KR-XS,kurta,XS,1,INR,459,Kolkata,WEST BENGAL,700040,IN,False
11063,11064,406-0875818-0878734,875818,W,75,2022-05-12,Delivered,Meesho,JNE3781-KR-XXL,kurta,XXL,1,INR,416,MUMBAI,MAHARASHTRA,400016,IN,False
11064,11065,402-2161304-8353141,2161304,M,29,2022-05-12,Delivered,Ajio,SET334-KR-NP-L,set,L,1,INR,666,SALEM,TAMIL NADU,636302,IN,False
11065,11066,171-7523180-2397117,7523180,M,21,2022-05-12,Returned,Myntra,J0212-DR-XL,ethnic dress,XL,1,INR,791,HYDERABAD,TELANGANA,500091,IN,False
11066,11067,171-7523180-2397117,7523180,W,38,2022-05-12,Returned,Amazon,J0415-DR-XS,western dress,XS,1,INR,899,ERNAKULAM,KERALA,682025,IN,False
11067,11068,403-2211725-2338728,2211725,M,20,2022-05-12,Delivered,Amazon,J0034-SET-XL,set,XL,1,INR,743,AGRA,UTTAR PRADESH,282007,IN,False
11068,11069,405-4404649-9326753,4404649,W,68,2022-05-12,Refunded,Myntra,J0346-SET-XL,set,XL,1,INR,464,KOHIMA,NAGALAND,797001,IN,False
11069,11070,405-8373387-0222763,8373387,W,20,2022-05-12,Returned,Amazon,JNE3798-KR-M,western dress,M,1,INR,724,Pune,MAHARASHTRA,411015,IN,False
11070,11071,171-2038758-7857908,2038758,M,35,2022-05-12,Delivered,Amazon,SET340-KR-NP-XS,set,XS,1,INR,799,PATNA,BIHAR,801105,IN,False
11071,11072,408-1538998-6161130,1538998,W,36,2022-05-12,Delivered,Amazon,NW038-ST-SR-XXL,set,XXL,1,INR,517,SHYAMDHAN,WEST BENGAL,734427,IN,False
11072,11073,406-8343045-1964349,8343045,W,24,2022-05-12,Delivered,Meesho,JNE3405-KR-M,kurta,M,1,INR,435,BARASAT,WEST BENGAL,700124,IN,False
11073,11074,405-3951561-9417120,3951561,W,47,2022-05-12,Delivered,Myntra,JNE3405-KR-L,kurta,L,1,INR,399,BHONGIR,TELANGANA,508116,IN,False
11074,11075,405-1358846-6718749,1358846,W,54,2022-05-12,Delivered,Meesho,SET398-KR-PP-XXL,set,XXL,1,INR,1115,SITAPUR,UTTAR PRADESH,261001,IN,False
11075,11076,407-5565642-5101967,5565642,W,26,2022-05-12,Returned,Nalli,J0341-DR-XXL,western dress,XXL,1,INR,791,MUMBAI,MAHARASHTRA,400101,IN,False
11076,11077,407-3032148-6253931,3032148,W,41,2022-05-12,Delivered,Amazon,J0301-TP-XL,top,XL,1,INR,497,BENGALURU,KARNATAKA,560077,IN,False
11077,11078,407-6566282-3118730,6566282,W,32,2022-05-12,Delivered,Myntra,SET345-KR-NP-XL,set,XL,1,INR,657,IMPHAL,MANIPUR,795004,IN,False
11078,11079,407-6889628-8784336,6889628,W,30,2022-05-12,Returned,Nalli,J0295-DR-L,western dress,L,1,INR,817,BENGALURU,KARNATAKA,560066,IN,False
11079,11080,408-7222430-4085166,7222430,W,20,2022-05-12,Delivered,Myntra,SET383-KR-NP-XXXL,set,3XL,1,INR,631,MUMBAI,MAHARASHTRA,400012,IN,False
11080,11081,408-7222430-4085166,7222430,W,25,2022-05-12,Delivered,Amazon,PJNE2014-KR-N-4XL,kurta,4XL,1,INR,469,JALNA,MAHARASHTRA,431007,IN,False
11081,11082,405-0226072-3173964,226072,W,65,2022-05-12,Cancelled,Amazon,JNE1525-KR-UDF19BLACK-S,kurta,S,1,INR,301,VAZHAKKALA,KERALA,682037,IN,False
11082,11083,171-9669743-7021917,9669743,M,32,2022-05-12,Returned,Amazon,J0243-DR-XXL,ethnic dress,XXL,1,INR,999,BENGALURU,KARNATAKA,560037,IN,False
11083,11084,402-1080994-9291501,1080994,W,63,2022-05-12,Delivered,Myntra,PJNE3373-KR-N-6XL,kurta,6XL,1,INR,836,INDORE,MADHYA PRADESH,452016,IN,False
11084,11085,408-5666989-4979507,5666989,W,22,2022-05-12,Returned,Myntra,JNE3905-DR-L,western dress,L,1,INR,625,SOUTH GOA,GOA,403802,IN,False
11085,11086,406-2100270-4581929,2100270,W,53,2022-05-12,Delivered,Flipkart,J0003-SET-XXXL,set,3XL,1,INR,696,HYDERABAD,TELANGANA,500085,IN,False
11086,11087,408-9142380-1953912,9142380,W,34,2022-05-12,Delivered,Myntra,JNE3579-KR-L,kurta,L,1,INR,295,BHOPAL,MADHYA PRADESH,462039,IN,False
11087,11088,407-1512625-6711567,1512625,W,19,2022-05-12,Delivered,Myntra,JNE3797-KR-A-XL,western dress,XL,1,INR,725,BENGALURU,KARNATAKA,560013,IN,False
11088,11089,407-0321064-0114758,321064,W,41,2022-05-12,Delivered,Flipkart,JNE3797-KR-XL,western dress,XL,1,INR,715,BENGALURU,KARNATAKA,560037,IN,False
11089,11090,171-2592959-1406729,2592959,W,44,2022-05-12,Delivered,Flipkart,SET014-KR-PP-A-XXXL,set,3XL,1,INR,819,LUDHIANA,PUNJAB,141001,IN,False
11090,11091,408-1785577-5677904,1785577,W,27,2022-05-12,Delivered,Amazon,MEN5022-KR-XXL,kurta,XXL,1,INR,533,LUCKNOW,UTTAR PRADESH,226030,IN,False
11091,11092,408-1785577-5677904,1785577,M,48,2022-05-12,Delivered,Flipkart,NW012-TP-PJ-XXL,set,XXL,1,INR,521,HYDERABAD,TELANGANA,500008,IN,False
11092,11093,404-8709637-9862743,8709637,W,37,2022-05-12,Returned,Myntra,JNE3797-KR-S,western dress,S,1,INR,735,Bangalore,KARNATAKA,560068,IN,False
11093,11094,405-6305092-6478731,6305092,W,60,2022-05-12,Delivered,Myntra,PJ0096-KR-N-6XL,kurta,6XL,1,INR,688,KALYAN,MAHARASHTRA,421202,IN,False
11094,11095,171-7213240-9361966,7213240,M,37,2022-05-12,Delivered,Nalli,J0006-SET-XL,ethnic dress,XL,1,INR,899,FARIDABAD,HARYANA,121008,IN,False
11095,11096,406-6223058-6397162,6223058,W,76,2022-05-12,Delivered,Myntra,SET383-KR-NP-L,set,L,1,INR,599,JAMMU,JAMMU & KASHMIR,180013,IN,False
11096,11097,407-6444646-5026726,6444646,M,44,2022-05-12,Delivered,Myntra,J0003-SET-S,set,S,1,INR,664,TUNDLA KHAM,UTTAR PRADESH,283204,IN,False
11097,11098,405-5147662-0838719,5147662,W,38,2022-05-12,Delivered,Flipkart,J0158-DR-XXL,western dress,XXL,1,INR,721,MUMBAI,MAHARASHTRA,400101,IN,False
11098,11099,171-9275242-4227537,9275242,W,30,2022-05-12,Delivered,Myntra,JNE3799-KR-XL,kurta,XL,1,INR,666,VARANASI,UTTAR PRADESH,221002,IN,False
11099,11100,406-8462207-8001108,8462207,M,43,2022-05-12,Delivered,Amazon,JNE3797-KR-XS,western dress,XS,1,INR,771,JAIPUR,RAJASTHAN,302012,IN,False
11100,11101,405-4111717-4009151,4111717,W,38,2022-05-12,Delivered,Flipkart,J0196-TP-M,top,M,1,INR,490,NEW DELHI,DELHI,110070,IN,False
11101,11102,405-8394184-2041130,8394184,M,70,2022-05-12,Delivered,Amazon,SAR023,saree,Free,1,INR,899,Cuttack,ODISHA,753014,IN,False
11102,11103,406-9585706-7137958,9585706,W,26,2022-05-12,Delivered,Flipkart,MEN5004-KR-S,kurta,S,1,INR,484,BHARUCH,GUJARAT,392015,IN,False
11103,11104,404-2318484-7456366,2318484,W,75,2022-05-12,Delivered,Flipkart,NW012-TP-PJ-XXXL,set,3XL,1,INR,521,Moodbidri,KARNATAKA,574226,IN,False
11104,11105,402-9800881-2189943,9800881,W,71,2022-05-12,Delivered,Amazon,SET324-KR-NP-S,set,S,1,INR,635,JABALPUR,MADHYA PRADESH,482002,IN,False
11105,11106,171-5744265-1129902,5744265,M,44,2022-05-12,Delivered,Amazon,SET267-KR-NP-XXL,set,XXL,1,INR,852,HYDERABAD,TELANGANA,500047,IN,False
11106,11107,408-9196532-2004307,9196532,M,33,2022-05-12,Delivered,Flipkart,JNE3797-KR-S,western dress,S,1,INR,725,CHENNAI,TAMIL NADU,600073,IN,False
11107,11108,403-4308777-7096341,4308777,M,72,2022-05-12,Returned,Amazon,JNE3797-KR-XS,western dress,XS,1,INR,735,KOZHIKODE,KERALA,673017,IN,False
11108,11109,171-3396991-3212311,3396991,W,73,2022-05-12,Delivered,Myntra,JNE3405-KR-XXXL,kurta,3XL,1,INR,399,AHMEDABAD,GUJARAT,380009,IN,False
11109,11110,407-4674363-2485104,4674363,W,32,2022-05-12,Delivered,Myntra,SET305-KR-DPT-L,set,L,1,INR,967,FARIDABAD,HARYANA,121002,IN,False
11110,11111,407-4674363-2485104,4674363,M,18,2022-05-12,Delivered,Myntra,SET304-KR-DPT-XS,set,XS,1,INR,1129,HYDERABAD,TELANGANA,500029,IN,False
11111,11112,405-5707593-4511565,5707593,M,23,2022-05-12,Delivered,Myntra,SET364-KR-NP-XXL,set,XXL,1,INR,1126,MANGALURU,KARNATAKA,575014,IN,False
11112,11113,171-0971489-3403525,971489,W,48,2022-05-12,Delivered,Flipkart,JNE3680-TU-XS,top,XS,1,INR,540,CHENNAI,TAMIL NADU,600020,IN,False
11113,11114,171-0309496-5589914,309496,W,30,2022-05-12,Delivered,Meesho,JNE3679-TU-S,top,S,1,INR,425,CHENNAI,TAMIL NADU,600059,IN,False
11114,11115,403-5052582-9077904,5052582,M,29,2022-05-12,Delivered,Flipkart,SAR020,saree,Free,1,INR,1399,INDORE,MADHYA PRADESH,452001,IN,False
11115,11116,403-5286821-4638739,5286821,W,46,2022-05-12,Delivered,Nalli,SET277-KR-NP-M,set,M,1,INR,1268,TINSUKIA,ASSAM,786158,IN,False
11116,11117,404-6424686-6109921,6424686,W,38,2022-05-12,Delivered,Amazon,JNE3783-KR-XXL,kurta,XXL,1,INR,517,BOKARO STEEL CITY,JHARKHAND,827013,IN,False
11117,11118,404-9421936-5972344,9421936,M,49,2022-05-12,Delivered,Flipkart,SAR001,saree,Free,1,INR,648,GHAZIABAD,UTTAR PRADESH,201003,IN,False
11118,11119,406-9103485-0721117,9103485,W,40,2022-05-12,Delivered,Amazon,JNE3863-TU-XXL,top,XXL,1,INR,540,Virar west,MAHARASHTRA,401303,IN,False
11119,11120,406-1959201-6582718,1959201,M,41,2022-05-12,Delivered,Amazon,SET267-KR-NP-XXL,set,XXL,1,INR,852,LUCKNOW,UTTAR PRADESH,226010,IN,False
11120,11121,403-6686674-0436322,6686674,M,41,2022-05-12,Delivered,Amazon,JNE3861-DR-XL,western dress,XL,1,INR,754,KOCHI,KERALA,682510,IN,False
11121,11122,404-9902757-2414764,9902757,W,28,2022-05-12,Delivered,Amazon,SET359-KR-NP-XXXL,set,3XL,1,INR,872,GUWAHATI,ASSAM,781024,IN,False
11122,11123,405-1983337-6263566,1983337,W,44,2022-05-12,Delivered,Myntra,SET239-KR-NP-XXL,set,XXL,1,INR,648,CHENNAI,TAMIL NADU,600125,IN,False
11123,11124,407-4773859-3113936,4773859,W,20,2022-05-12,Delivered,Flipkart,BL035-161GOLD,blouse,Free,1,INR,377,HYDERABAD,TELANGANA,500049,IN,False
11124,11125,407-8899594-8040307,8899594,W,30,2022-05-12,Delivered,Flipkart,JNE3697-KR-M,kurta,M,1,INR,486,BHARATPUR,RAJASTHAN,321001,IN,False
11125,11126,405-5020608-1365108,5020608,M,63,2022-05-12,Delivered,Flipkart,SET343-KR-NP-L,set,L,1,INR,850,NEW DELHI,DELHI,110045,IN,False
11126,11127,171-7390533-8802726,7390533,W,48,2022-05-12,Delivered,Amazon,JNE3474-KR-E-L,kurta,L,1,INR,385,GHAZIABAD,UTTAR PRADESH,201014,IN,False
11127,11128,408-3430013-6526731,3430013,W,33,2022-05-12,Delivered,Myntra,SET331-KR-NP-M,set,M,1,INR,589,BENGALURU,KARNATAKA,560016,IN,False
11128,11129,407-0357411-1041929,357411,M,28,2022-05-12,Delivered,Meesho,J0095-SET-XXXL,set,3XL,1,INR,647,KOLKATA,WEST BENGAL,700019,IN,False
11129,11130,406-0158976-9435532,158976,W,35,2022-05-12,Delivered,Ajio,JNE3363-KR-1032-XXL,kurta,XXL,1,INR,376,BENGALURU,KARNATAKA,560073,IN,False
11130,11131,403-6339484-5388354,6339484,W,63,2022-05-12,Delivered,Amazon,J0230-SKD-L,set,L,1,INR,1163,GORAKHPUR,UTTAR PRADESH,273158,IN,False
11131,11132,405-7929814-3735517,7929814,W,29,2022-05-12,Delivered,Amazon,JNE3515-KR-XXXL,kurta,3XL,1,INR,453,CUTTACK,ODISHA,753012,IN,False
11132,11133,408-3542694-7939522,3542694,M,47,2022-05-12,Delivered,Others,SAR003,saree,Free,2,INR,736,Chennai,TAMIL NADU,600083,IN,True
11133,11134,171-2645108-1496369,2645108,M,39,2022-05-12,Delivered,Myntra,SAR025,saree,Free,1,INR,1133,AHMEDNAGAR,MAHARASHTRA,414003,IN,False
11134,11135,403-3731502-7857925,3731502,W,20,2022-05-12,Delivered,Myntra,J0117-TP-XXL,top,XXL,1,INR,726,MUMBAI,MAHARASHTRA,400067,IN,False
11135,11136,404-5502918-2197947,5502918,W,31,2022-05-12,Delivered,Ajio,J0203-TP-L,top,L,1,INR,574,CHANDIGARH,CHANDIGARH,160036,IN,False
11136,11137,404-3511019-0686701,3511019,M,23,2022-05-12,Delivered,Myntra,J0207-DR-S,western dress,S,1,INR,832,BENGALURU,KARNATAKA,560100,IN,False
11137,11138,403-9406942-7689944,9406942,W,48,2022-05-12,Delivered,Flipkart,J0118-TP-S,top,S,1,INR,529,DEHRADUN,UTTARAKHAND,248001,IN,False
11138,11139,404-6561895-9163531,6561895,W,56,2022-05-12,Delivered,Ajio,JNE3463-KR-XXXL,kurta,3XL,1,INR,568,Central Delhi,DELHI,110006,IN,False
11139,11140,406-2260710-2618722,2260710,W,67,2022-05-12,Delivered,Flipkart,JNE3504-KR-XXXL,kurta,3XL,1,INR,459,DHONE,ANDHRA PRADESH,518222,IN,False
11140,11141,406-1021489-0861102,1021489,W,36,2022-05-12,Delivered,Amazon,JNE3405-KR-L,kurta,L,1,INR,399,chennai,TAMIL NADU,600019,IN,False
11141,11142,405-2712438-1922711,2712438,W,24,2022-05-12,Returned,Amazon,JNE3440-KR-N-XS,kurta,XS,1,INR,379,GHAZIABAD,UTTAR PRADESH,201001,IN,False
11142,11143,403-1433664-3885126,1433664,M,49,2022-05-12,Delivered,Nalli,J0376-SKD-XL,set,XL,1,INR,999,LUCKNOW,UTTAR PRADESH,226023,IN,False
11143,11144,407-0346443-7013922,346443,W,29,2022-05-12,Delivered,Flipkart,JNE1906-KR-031-M,kurta,M,1,INR,349,NAVI MUMBAI,MAHARASHTRA,410206,IN,False
11144,11145,408-8686579-1144333,8686579,W,29,2022-05-12,Delivered,Flipkart,JNE2270-KR-487-A-XL,kurta,XL,1,INR,518,MUMBAI,MAHARASHTRA,400042,IN,False
11145,11146,408-3714882-6351514,3714882,W,28,2022-05-12,Delivered,Amazon,J0376-SKD-XXL,set,XXL,1,INR,969,KAPKOT,UTTARAKHAND,263642,IN,False
11146,11147,403-4603992-3594767,4603992,W,23,2022-05-12,Delivered,Flipkart,SET145-KR-NP-L,set,L,1,INR,774,BENGALURU,KARNATAKA,560043,IN,False
